,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Gr Liv Area,Full Bath,Bedroom AbvGr,Fireplaces,Garage Cars,OQ2,GLA2,OQ_x_YB,OQ_/_LA,Neighborhood,House Style,Year Built_Dev_House Style,Overall Qual_Dev_Neighborhood
1456,10400,7,5,2001,2001,2161,2,3,1,2.0,49,4669921,14007,0.000673076923076923,CollgCr,2Story,0.6689356343243724,0.29822042342386906
1457,9066,8,5,1999,2000,1852,2,3,2,3.0,64,3429904,15992,0.0008824178248400617,CollgCr,2Story,0.6070716353643468,1.2240908077747172
1458,11404,7,5,1998,1999,2031,2,3,1,2.0,49,4124961,13986,0.0006138197123816205,CollgCr,2Story,0.5761396358843341,0.29822042342386906
1459,9240,8,5,2001,2002,2263,2,3,1,2.0,64,5121169,16008,0.0008658008658008658,CollgCr,2Story,0.6689356343243724,1.2240908077747172
1460,9720,9,5,2001,2002,1947,2,3,1,3.0,81,3790809,18009,0.000925925925925926,CollgCr,2Story,0.6689356343243724,2.1499611921255655
1461,14860,8,5,2002,2003,1786,2,3,1,3.0,64,3189796,16016,0.0005383580080753701,CollgCr,1Story,1.0538614340319585,1.2240908077747172
1462,11250,8,5,2002,2002,2290,2,4,1,2.0,64,5244100,16016,0.0007111111111111111,CollgCr,2Story,0.6998676338043852,1.2240908077747172
1463,8158,7,5,2003,2003,1768,2,3,0,2.0,49,3125824,14021,0.0008580534444716843,CollgCr,2Story,0.730799633284398,0.29822042342386906
1464,10905,7,5,2003,2003,2327,2,4,1,2.0,49,5414929,14021,0.0006419073819348923,CollgCr,2Story,0.730799633284398,0.29822042342386906
1465,7226,7,5,2003,2003,1640,2,3,0,2.0,49,2689600,14021,0.0009687240520343206,CollgCr,2Story,0.730799633284398,0.29822042342386906
1466,11690,8,5,1999,2000,1764,2,3,1,2.0,64,3111696,15992,0.0006843455945252353,CollgCr,2Story,0.6070716353643468,1.2240908077747172
1467,8750,7,5,1994,1995,1908,2,4,1,2.0,49,3640464,13958,0.0008,CollgCr,2Story,0.45241163796428296,0.29822042342386906
1468,4435,6,5,2003,2003,848,1,1,0,2.0,36,719104,12018,0.0013528748590755355,CollgCr,1Story,1.0930089397386826,-0.6276499609269792
1469,4426,6,5,2004,2004,848,1,1,0,2.0,36,719104,12024,0.0013556258472661546,CollgCr,1Story,1.1321564454454065,-0.6276499609269792
1470,13125,6,5,1997,1998,1493,2,3,1,2.0,36,2229049,11982,0.00045714285714285713,CollgCr,1Story,0.8581239054983386,-0.6276499609269792
1471,10126,6,5,1997,1998,1838,2,2,0,3.0,36,3378244,11982,0.0005925340707090658,CollgCr,SFoyer,1.47100687084649,-0.6276499609269792
1472,9135,7,5,2002,2003,1536,2,3,0,2.0,49,2359296,14014,0.0007662835249042146,CollgCr,1Story,1.0538614340319585,0.29822042342386906
1473,8450,7,5,2003,2003,1710,2,3,0,2.0,49,2924100,14021,0.0008284023668639054,CollgCr,2Story,0.730799633284398,0.29822042342386906
1474,9750,7,5,2004,2004,1445,2,3,0,2.0,49,2088025,14028,0.000717948717948718,CollgCr,1Story,1.1321564454454065,0.29822042342386906
1475,8450,7,5,2004,2004,1436,2,3,0,2.0,49,2062096,14028,0.0008284023668639054,CollgCr,1Story,1.1321564454454065,0.29822042342386906
1476,8320,7,5,2004,2004,1582,2,3,0,2.0,49,2502724,14028,0.0008413461538461539,CollgCr,2Story,0.7617316327644108,0.29822042342386906
1477,11049,8,5,2007,2007,1234,2,3,0,2.0,64,1522756,16056,0.0007240474251063445,CollgCr,1Story,1.2495989625655786,1.2240908077747172
1478,11058,7,6,2007,2007,1564,2,3,0,3.0,49,2446096,14049,0.0006330258636281425,CollgCr,1Story,1.2495989625655786,0.29822042342386906
1479,9627,7,5,2007,2007,1361,2,3,0,2.0,49,1852321,14049,0.0007271216370624286,CollgCr,1Story,1.2495989625655786,0.29822042342386906
1480,8199,7,5,2005,2005,1456,2,3,1,2.0,49,2119936,14035,0.0008537626539821929,CollgCr,2Story,0.7926636322444236,0.29822042342386906
1481,4426,6,5,2004,2004,848,1,1,1,2.0,36,719104,12024,0.0013556258472661546,CollgCr,1Story,1.1321564454454065,-0.6276499609269792
1482,4426,6,5,2004,2004,848,1,1,1,2.0,36,719104,12024,0.0013556258472661546,CollgCr,1Story,1.1321564454454065,-0.6276499609269792
1483,4438,6,5,2004,2004,848,1,1,1,2.0,36,719104,12024,0.0013519603424966202,CollgCr,1Story,1.1321564454454065,-0.6276499609269792
1484,4438,6,5,2004,2004,848,1,1,1,2.0,36,719104,12024,0.0013519603424966202,CollgCr,1Story,1.1321564454454065,-0.6276499609269792
1485,8777,5,7,1910,1950,796,1,2,0,0.0,25,633616,9550,0.0005696707303178763,Edwards,1Story,-2.547709090986649,0.02533409971833116
1486,8777,5,7,1900,2003,2200,2,4,0,0.0,25,4840000,9500,0.0005696707303178763,Edwards,1.5Fin,-1.7404086171463093,0.02533409971833116
1487,9825,5,5,1966,1966,1092,1,3,0,1.0,25,1192464,9830,0.0005089058524173028,Edwards,1Story,-0.35544877141010517,0.02533409971833116
1488,9937,5,6,1965,1965,1256,1,3,0,1.0,25,1577536,9825,0.0005031699708161417,Edwards,1Story,-0.3945962771168292,0.02533409971833116
1489,12102,5,5,1976,1976,1033,1,3,0,2.0,25,1067089,9880,0.00041315485043794413,Edwards,SFoyer,-0.10197777693597862,0.02533409971833116
1490,6500,6,6,1976,1976,1127,1,3,1,2.0,36,1270129,11856,0.0009230769230769231,Edwards,1Story,0.036026285657134755,0.9930967089585826
1491,13907,5,6,1940,1969,996,1,3,1,0.0,25,992016,9700,0.0003595311713525563,Edwards,1Story,-1.3732839197849291,0.02533409971833116
1492,10012,4,5,1972,1972,1181,2,3,0,2.0,16,1394761,7888,0.00039952057530962844,Edwards,SFoyer,-0.40159390032311554,-0.9424285095219203
1493,6931,7,5,2003,2004,1656,2,3,1,2.0,49,2742336,14021,0.0010099552734093205,Edwards,2Story,0.730799633284398,1.960859318198834
1494,9638,6,6,1977,1977,1117,1,3,1,2.0,36,1247689,11862,0.0006225357958082589,Edwards,SLvl,0.04703058902200702,0.9930967089585826
1495,7200,6,7,1976,2001,1398,1,3,1,2.0,36,1954404,11856,0.0008333333333333334,Edwards,2Story,-0.10436435267594717,0.9930967089585826
1496,7024,4,5,2005,2005,1132,1,2,0,2.0,16,1281424,8020,0.0005694760820045558,Edwards,1Story,1.1713039511521306,-0.9424285095219203
1497,47007,5,7,1959,1996,3820,3,5,2,2.0,25,14592400,9795,0.00010636713680941137,Edwards,1Story,-0.6294813113571731,0.02533409971833116
1499,3675,6,5,2005,2005,1072,1,2,0,2.0,36,1149184,12030,0.0016326530612244899,Edwards,SLvl,1.8791787526619326,0.9930967089585826
1500,6040,4,5,1955,1955,1152,2,2,0,0.0,16,1327104,7820,0.0006622516556291391,Edwards,1Story,-0.7860713341840692,-0.9424285095219203
1501,6012,4,5,1955,1955,1152,2,2,0,0.0,16,1327104,7820,0.0006653359946773121,Edwards,1Story,-0.7860713341840692,-0.9424285095219203
1502,12108,4,4,1955,1955,1440,2,4,0,0.0,16,2073600,7820,0.0003303600925008259,Edwards,1Story,-0.7860713341840692,-0.9424285095219203
1503,6845,4,5,1955,1955,1152,2,2,0,0.0,16,1327104,7820,0.0005843681519357195,Edwards,1Story,-0.7860713341840692,-0.9424285095219203
1504,6931,4,5,1955,1955,784,1,2,0,0.0,16,614656,7820,0.0005771172990910403,Edwards,1Story,-0.7860713341840692,-0.9424285095219203
1505,12180,5,7,1938,2007,1053,1,2,0,0.0,25,1108809,9690,0.00041050903119868636,Edwards,1.5Fin,0.12893656421923008,0.02533409971833116
1506,8050,5,8,1947,1993,1137,1,4,0,0.0,25,1292769,9735,0.0006211180124223603,Edwards,1.5Fin,0.5716762124373841,0.02533409971833116
1507,9520,4,5,1953,1953,930,1,2,0,1.0,16,864900,7812,0.0004201680672268908,Edwards,1Story,-0.8643663455975171,-0.9424285095219203
1508,11767,5,6,1946,1995,1200,1,3,0,1.0,25,1440000,9730,0.0004249171411574743,Edwards,1.5Fin,0.5224829181909226,0.02533409971833116
1509,8172,4,6,1954,1972,1470,2,4,0,1.0,16,2160900,7816,0.0004894762604013706,Edwards,1.5Fin,0.9160292721626151,-0.9424285095219203
1510,16466,5,7,1955,1955,1393,1,3,0,1.0,25,1940449,9775,0.0003036560184622859,Edwards,1.5Fin,0.9652225664090767,0.02533409971833116
1511,7692,4,6,1954,1954,1204,1,3,0,1.0,16,1449616,7816,0.0005200208008320333,Edwards,SLvl,-1.4579482596822175,-0.9424285095219203
1512,5142,4,7,1923,2008,1292,1,3,0,1.0,16,1669264,7692,0.0007779074290159471,Edwards,1.5Fin,-0.6089628494776933,-0.9424285095219203
1513,5604,5,6,1925,1950,864,1,2,0,0.0,25,746496,9625,0.0008922198429693076,Edwards,1Story,-1.960496505385789,0.02533409971833116
1514,8248,3,3,1914,1950,864,1,2,0,0.0,9,746496,5742,0.00036372453928225026,Edwards,1Story,-2.3911190681597527,-1.9101911187621716
1515,5687,5,6,1912,2000,1716,2,6,0,0.0,25,2944656,9560,0.0008791981712678037,SWISU,2Story,-2.0840123193967655,-0.453135376067928
1516,12155,6,8,1925,1950,1482,2,4,0,1.0,36,2196324,11550,0.0004936240230357877,SWISU,2Story,-1.6818963261565991,0.5826026263730503
1517,8400,5,8,1939,1997,2192,2,4,1,1.0,25,4804864,9695,0.0005952380952380953,SWISU,2.5Fin,1.518120696527823,-0.453135376067928
1518,8400,6,5,1925,1950,1694,2,4,1,2.0,36,2869636,11550,0.0007142857142857143,SWISU,1.5Fin,-0.5105762609847703,0.5826026263730503
1519,7290,7,8,1921,1950,1424,2,2,1,1.0,49,2027776,13447,0.0009602194787379973,SWISU,1Story,-2.117086528212685,1.6183406288140285
1520,8525,5,6,1911,1950,1964,1,4,0,0.0,25,3857296,9555,0.0005865102639296188,SWISU,2Story,-2.1149443188767783,-0.453135376067928
1521,9842,5,6,1921,1998,2601,3,4,0,2.0,25,6765201,9605,0.0005080268238162975,SWISU,2Story,-1.8056243240766503,-0.453135376067928
1522,7804,6,7,1930,1950,1920,2,4,2,2.0,36,3686400,11580,0.0007688364941055869,SWISU,2.5Unf,0.5376368305419299,0.5826026263730503
1523,8969,6,6,1926,1950,1316,1,2,1,1.0,36,1731856,11556,0.0006689708997658602,Crawfor,2Story,-1.6509643266765863,-0.2523285601607618
1524,11526,6,7,1922,1994,2555,2,3,1,2.0,36,6528025,11532,0.0005205622071837585,Crawfor,2.5Fin,0.5838925755876243,-0.2523285601607618
1525,15576,6,7,1915,1976,1680,2,4,0,1.0,36,2822400,11490,0.0003852080123266564,Crawfor,2Story,-1.991216320956727,-0.2523285601607618
1526,15564,6,6,1914,1995,1264,1,3,0,2.0,36,1597696,11484,0.00038550501156515033,Crawfor,1.5Fin,-1.0517024976958473,-0.2523285601607618
1527,6292,6,5,1930,1950,790,1,2,0,1.0,36,624100,11580,0.0009535918626827717,SWISU,1Story,-1.764758976852169,0.5826026263730503
1528,7609,8,9,1925,1997,1512,2,3,1,1.0,64,2286144,15400,0.0010513865159679327,Crawfor,2Story,-1.6818963261565991,1.6040887038791292
1529,10480,6,5,1936,1950,1639,1,3,0,1.0,36,2686321,11616,0.0005725190839694657,SWISU,1.5Fin,0.03054997572630696,0.5826026263730503
1530,9650,6,3,1923,1950,1603,1,4,1,2.0,36,2569609,11538,0.000621761658031088,Crawfor,2Story,-1.7437603251166247,-0.2523285601607618
1531,7200,7,6,1931,2000,1502,1,3,1,1.0,49,2256004,13517,0.0009722222222222222,Crawfor,2Story,-1.4963043292765226,0.6758800718591838
1532,11988,6,7,1934,1995,1660,1,3,1,1.0,36,2755600,11604,0.0005005005005005005,Crawfor,2Story,-1.4035083308364842,-0.2523285601607618
1533,11700,5,6,1937,1995,1938,2,4,1,1.0,25,3755844,9685,0.00042735042735042735,Crawfor,1.5Fin,0.07974326997276852,-1.1805371921807073
1534,9260,5,4,1938,1950,1374,1,3,0,1.0,25,1887876,9690,0.0005399568034557236,Crawfor,1.5Fin,0.12893656421923008,-1.1805371921807073
1535,7801,6,5,1951,1951,1091,1,2,1,1.0,36,1190281,11706,0.0007691321625432636,Crawfor,1Story,-0.9426613570109651,-0.2523285601607618
1536,9670,8,6,1935,1950,1873,1,4,2,2.0,64,3508129,15480,0.000827300930713547,Crawfor,2Story,-1.3725763313564714,1.6040887038791292
1537,14100,8,9,1935,1997,3447,3,4,2,3.0,64,11881809,15480,0.0005673758865248227,Crawfor,1.5Fin,-0.018643318520154602,1.6040887038791292
1538,15660,7,9,1939,2006,1954,1,3,2,2.0,49,3818116,13573,0.00044699872286079183,Crawfor,1.5Fin,0.17812985846569165,0.6758800718591838
1539,12392,7,9,1950,2000,2161,2,3,2,2.0,49,4669921,13650,0.0005648805681084571,Crawfor,1.5Fin,0.7192560951767688,0.6758800718591838
1540,26073,5,5,1956,1956,1898,2,3,2,2.0,25,3602404,9780,0.0001917692632224907,Crawfor,1Story,-0.7469238284773452,-1.1805371921807073
1541,14778,6,7,1954,2006,1640,1,3,1,2.0,36,2689600,11724,0.0004060089321965083,Crawfor,1Story,-0.8252188398907931,-0.2523285601607618
1542,1879,6,6,1980,1980,1032,1,2,1,2.0,36,1065024,11880,0.0031931878658861094,Blueste,2Story,0.01936364524410397,-0.6210590034081185
1543,1950,6,6,1980,1980,1556,2,3,1,2.0,36,2421136,11880,0.003076923076923077,Blueste,2Story,0.01936364524410397,-0.6210590034081185
1544,7000,6,8,1926,1998,919,1,2,0,1.0,36,844561,11556,0.0008571428571428571,IDOTRR,1Story,-1.921348999679065,1.0349371161388399
1545,6000,6,8,1940,2006,1090,1,3,0,1.0,36,1188100,11640,0.001,IDOTRR,1.5Fin,0.2273231527121532,1.0349371161388399
1546,3636,4,4,1922,1950,796,1,2,0,0.0,16,633616,7688,0.0011001100110011,IDOTRR,1Story,-2.077939022505961,-0.5964044398088233
1547,5890,6,8,1930,2007,816,1,2,0,1.0,36,665856,11580,0.0010186757215619694,IDOTRR,1Story,-1.764758976852169,1.0349371161388399
1548,6900,5,6,1940,1955,778,1,2,1,1.0,25,605284,9700,0.0007246376811594203,IDOTRR,1Story,-1.3732839197849291,0.2192663381650083
1549,8155,5,7,1930,1950,1200,1,4,0,0.0,25,1440000,9650,0.0006131207847946045,IDOTRR,1.5Fin,-0.2646097897524624,0.2192663381650083
1550,6000,5,5,1967,1967,1656,1,3,1,1.0,25,2742336,9835,0.0008333333333333334,IDOTRR,SLvl,-0.6073080408493949,0.2192663381650083
1551,7392,5,7,1930,1995,912,1,2,0,1.0,25,831744,9650,0.0006764069264069264,IDOTRR,1Story,-1.764758976852169,0.2192663381650083
1552,9000,5,5,1958,1958,1955,2,4,0,1.0,25,3822025,9790,0.0005555555555555556,IDOTRR,1.5Fin,1.1128024491484614,0.2192663381650083
1553,14584,1,5,1952,1952,733,1,2,0,2.0,1,537289,1952,6.856829402084476e-05,IDOTRR,1Story,-0.9035138513042411,-3.043416773730318
1554,5280,4,7,1895,1950,1361,1,2,0,1.0,16,1852321,7580,0.0007575757575757576,IDOTRR,2Story,-2.6098563105569825,-0.5964044398088233
1555,8500,4,4,1920,1950,1317,1,3,0,1.0,16,1734489,7680,0.00047058823529411766,IDOTRR,2Story,-1.836556323556663,-0.5964044398088233
1556,5150,4,7,1910,2000,1049,1,2,0,1.0,16,1100401,7640,0.0007766990291262136,IDOTRR,1.5Fin,-1.2484756746816936,-0.5964044398088233
1557,18000,3,4,1935,1950,894,1,2,0,3.0,9,799236,5805,0.00016666666666666666,IDOTRR,1Story,-1.569021448318549,-1.4120752177826548
1558,9000,4,6,1920,1950,864,1,3,0,1.0,16,746496,7680,0.00044444444444444447,IDOTRR,2Story,-1.836556323556663,-0.5964044398088233
1559,5587,8,5,2008,2008,1652,2,2,1,2.0,64,2729104,16064,0.001431895471630571,Crawfor,1Story,1.2887464682723027,1.6040887038791292
1560,3843,8,5,2007,2008,1648,2,2,1,2.0,64,2715904,16056,0.0020817069997397866,Crawfor,1Story,1.2495989625655786,1.6040887038791292
1561,3811,7,5,2004,2005,1646,2,2,1,2.0,49,2709316,14028,0.0018367882445552348,Crawfor,1Story,1.1321564454454065,0.6758800718591838
1562,3842,8,5,2004,2005,1646,2,2,1,2.0,64,2709316,16032,0.002082248828735034,Crawfor,1Story,1.1321564454454065,1.6040887038791292
1563,23730,7,5,1996,1997,2032,3,3,0,3.0,49,4129024,13972,0.0002949852507374631,Mitchel,1Story,0.8189763997916146,1.38848313818534
1564,13265,8,5,2002,2002,1689,2,3,2,3.0,64,2852721,16016,0.000603090840557859,Mitchel,1Story,1.0538614340319585,2.3420197511559953
1565,11050,7,5,1996,1997,1820,2,3,1,3.0,49,3312400,13972,0.0006334841628959276,Mitchel,2Story,0.5142756369243086,1.38848313818534
1566,9880,6,6,1977,1977,1118,1,3,1,1.0,36,1249924,11862,0.0006072874493927126,Mitchel,SLvl,0.04703058902200702,0.4349465252146846
1567,10125,6,6,1977,1977,1279,2,3,2,2.0,36,1635841,11862,0.0005925925925925926,Mitchel,1Story,0.07517379136385875,0.4349465252146846
1568,10260,5,4,1976,1976,1872,2,4,0,2.0,25,3504384,9880,0.0004873294346978557,Mitchel,2Story,-0.10436435267594717,-0.5185900877559708
1569,9990,4,5,1991,1991,1689,2,3,1,2.0,16,2852721,7964,0.0004004004004004004,Mitchel,1Story,0.6232388712579947,-1.472126700726626
1570,164660,5,6,1965,1965,1786,2,3,2,2.0,25,3189796,9825,3.0365601846228593e-05,Timber,1.5Fin,1.4571555088736923,-1.837370262445474
1571,4084,7,6,1986,1986,1501,2,2,1,2.0,49,2253001,13902,0.0017140058765915769,Timber,1Story,0.4275013427243747,-0.16280495996352318
1572,15498,8,6,1976,1976,2898,2,2,1,2.0,64,8398404,15808,0.0005161956381468576,Timber,1Story,0.036026285657134755,0.6744776912774523
1573,11563,8,5,2006,2007,1537,2,3,0,3.0,64,2362369,16048,0.0006918619735362795,Timber,1Story,1.2104514568588547,0.6744776912774523
1574,9520,8,5,2007,2008,1646,2,3,1,3.0,64,2709316,16056,0.0008403361344537816,Timber,1Story,1.2495989625655786,0.6744776912774523
1575,12852,8,5,2007,2007,1780,2,3,1,2.0,64,3168400,16056,0.0006224712107065049,Timber,2Story,0.8545276312044492,0.6744776912774523
1576,9802,5,5,2006,2007,1442,2,3,0,2.0,25,2079364,10030,0.0005100999795960009,Timber,SLvl,1.9446126156490728,-1.837370262445474
1577,9735,5,5,2006,2007,1394,2,3,0,2.0,25,1943236,10030,0.0005136106831022085,Timber,SLvl,1.9446126156490728,-1.837370262445474
1578,12018,7,5,2008,2008,1612,2,3,0,3.0,49,2598544,14056,0.000582459643867532,Timber,2Story,0.885459630684462,-0.16280495996352318
1579,12890,6,5,1989,1989,1495,2,3,1,2.0,36,2235025,11934,0.00046547711404189296,Timber,1Story,0.5449438598445466,-1.0000876112044985
1580,12416,6,5,1986,1986,1651,2,3,1,2.0,36,2725801,11916,0.0004832474226804124,Timber,1Story,0.4275013427243747,-1.0000876112044985
1581,18265,6,5,1986,1986,1256,2,3,1,2.0,36,1577536,11916,0.00032849712565015057,Timber,1Story,0.4275013427243747,-1.0000876112044985
1582,10200,6,5,1988,1989,1509,2,3,1,2.0,36,2277081,11928,0.000588235294117647,Timber,SLvl,0.7668030818805492,-1.0000876112044985
1583,11202,8,5,2003,2003,1440,2,3,1,2.0,64,2073600,16024,0.0007141581860382074,Timber,1Story,1.0930089397386826,0.6744776912774523
1584,7915,6,5,1999,2000,1675,2,3,0,2.0,36,2805625,11994,0.0007580543272267846,Timber,1Story,0.9364189169117866,-1.0000876112044985
1585,12244,8,5,2003,2003,2262,2,4,2,3.0,64,5116644,16024,0.0006533812479581836,Timber,2Story,0.730799633284398,0.6744776912774523
1586,11449,8,5,2007,2007,1728,2,3,1,2.0,64,2985984,16056,0.0006987509826185693,Timber,1Story,1.2495989625655786,0.6744776912774523
1587,11447,8,5,2005,2006,1964,2,3,1,3.0,64,3857296,16040,0.0006988730671791736,Timber,1Story,1.1713039511521306,0.6744776912774523
1588,8940,7,5,1997,1998,1344,2,2,0,4.0,49,1806336,13979,0.0007829977628635347,Mitchel,SFoyer,1.47100687084649,1.38848313818534
1589,7060,7,5,1997,1998,1344,2,2,0,4.0,49,1806336,13979,0.000991501416430595,Mitchel,SFoyer,1.47100687084649,1.38848313818534
1590,9278,5,5,2007,2008,1092,1,2,0,0.0,25,1192464,10035,0.0005389092476826903,Mitchel,1Story,1.2495989625655786,-0.5185900877559708
1591,4500,6,5,1997,1997,1189,2,2,0,2.0,36,1413721,11982,0.0013333333333333333,Mitchel,1Story,0.8581239054983386,0.4349465252146846
1592,14137,4,5,1964,1964,1200,1,3,0,3.0,16,1440000,7856,0.00028294546226214896,Mitchel,SFoyer,-1.0008261470973894,-1.472126700726626
1593,4224,5,6,1975,1975,1040,1,3,0,2.0,25,1081600,9875,0.0011837121212121212,MeadowV,1Story,-0.003121220049589242,1.0464760548670033
1594,2665,5,6,1976,1976,1304,1,3,1,1.0,25,1700416,9880,0.001876172607879925,MeadowV,2Story,-0.10436435267594717,1.0464760548670033
1595,2665,5,7,1976,1976,1475,2,4,1,1.0,25,2175625,9880,0.001876172607879925,MeadowV,2Story,-0.10436435267594717,1.0464760548670033
1596,1974,4,7,1973,2006,988,1,2,0,1.0,16,976144,7892,0.002026342451874367,MeadowV,SFoyer,-0.3266898694763313,-0.6369854247016533
1597,1596,4,6,1973,1973,988,1,1,1,1.0,16,976144,7892,0.002506265664160401,MeadowV,SLvl,-0.21470486292655377,-0.6369854247016533
1598,17979,5,6,1968,1968,1160,1,3,0,1.0,25,1345600,9840,0.00027810223037988765,Mitchel,1Story,-0.2771537599966572,-0.5185900877559708
1599,1477,6,9,1970,2007,1092,2,3,0,0.0,36,1192464,11820,0.004062288422477996,MeadowV,2Story,-0.2899563495560239,2.72993753443566
1600,1890,4,7,1972,1972,630,1,1,0,0.0,16,396900,7888,0.0021164021164021165,MeadowV,SFoyer,-0.40159390032311554,-0.6369854247016533
1601,21750,5,5,1954,1954,988,1,2,0,2.0,25,976144,9770,0.00022988505747126436,Mitchel,1Story,-0.8252188398907931,-0.5185900877559708
1602,6490,5,7,1983,1983,816,1,2,0,1.0,25,665856,9915,0.0007704160246533128,Mitchel,1Story,0.3100588256042027,-0.5185900877559708
1603,6951,5,5,1984,1985,923,1,3,0,1.0,25,851929,9920,0.0007193209610128039,Mitchel,1Story,0.3492063313109267,-0.5185900877559708
1604,6600,5,9,1982,2008,816,1,3,1,1.0,25,665856,9910,0.0007575757575757576,Mitchel,1Story,0.27091131989747874,-0.5185900877559708
1605,6600,5,8,1982,2003,816,1,2,0,2.0,25,665856,9910,0.0007575757575757576,Mitchel,1Story,0.27091131989747874,-0.5185900877559708
1606,6600,5,6,1982,2005,845,1,3,0,1.0,25,714025,9910,0.0007575757575757576,Mitchel,1Story,0.27091131989747874,-0.5185900877559708
1607,12508,6,7,1940,1985,1750,2,4,0,1.0,36,3062500,11640,0.00047969299648225136,Mitchel,1.5Fin,0.2273231527121532,0.4349465252146846
1608,12395,5,6,1984,1984,889,1,3,0,2.0,25,790321,9920,0.0004033884630899556,Mitchel,1Story,0.3492063313109267,-0.5185900877559708
1609,11075,5,4,1969,1969,1968,2,4,1,2.0,25,3873024,9845,0.0004514672686230248,Mitchel,2Story,-0.32088834903603664,-0.5185900877559708
1610,56600,5,1,1900,1950,1836,2,4,0,1.0,25,3370896,9500,8.833922261484099e-05,IDOTRR,2.5Unf,-0.8206035834587352,0.2192663381650083
1611,10667,6,6,1971,1971,1587,2,3,1,2.0,36,2518569,11826,0.0005624824224242992,NAmes,1Story,-0.15971124287648522,0.8575032199172544
1612,10628,7,5,1970,1970,1277,1,2,1,2.0,49,1630729,13790,0.0006586375611592021,NAmes,1Story,-0.1988587485832092,2.145211445081132
1613,13651,7,6,1973,1973,2223,2,3,2,2.0,49,4941729,13811,0.0005127829463043,NAmes,1Story,-0.08141623146303723,2.145211445081132
1614,15865,8,6,1970,1970,2217,2,4,1,2.0,64,4915089,15760,0.0005042546485975418,NAmes,1Story,-0.1988587485832092,3.4329196702450098
1615,12394,7,5,2003,2003,1733,2,3,1,2.0,49,3003289,14021,0.0005647894142326933,Gilbert,2Story,0.730799633284398,0.6726316187472591
1616,10364,6,5,1995,1996,1572,2,3,1,2.0,36,2471184,11970,0.0005789270551910459,Gilbert,2Story,0.48334363744429576,-0.714671094918964
1617,13869,6,6,1997,1997,1470,2,3,0,2.0,36,2160900,11982,0.00043261951113995244,Gilbert,2Story,0.5452076364043213,-0.714671094918964
1618,8773,6,5,1997,1997,1600,2,3,1,2.0,36,2560000,11982,0.0006839165621794141,Gilbert,2Story,0.5452076364043213,-0.714671094918964
1619,8872,6,5,1997,1997,1384,2,3,1,2.0,36,1915456,11982,0.0006762849413886385,Gilbert,SLvl,1.355707848764811,-0.714671094918964
1620,5330,8,5,2000,2000,1652,2,2,0,2.0,64,2729104,16000,0.00150093808630394,StoneBr,1Story,0.9755664226185107,-0.5174135377115191
