,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Gr Liv Area,Full Bath,Bedroom AbvGr,Fireplaces,Garage Cars,SalePrice
2653,7830,3,5,1921,1950,492,1,1,0,1.0,61500
2654,9576,6,7,1945,1950,1182,1,3,0,1.0,120000
2655,5820,3,8,1955,2005,1163,1,3,0,1.0,126175
2656,5747,3,4,1920,1950,840,1,2,0,1.0,64000
2657,9142,6,8,1910,1950,1928,2,4,0,1.0,137000
2658,9600,4,2,1900,1950,1774,2,4,0,3.0,87000
2659,10800,7,7,1914,1970,1768,1,2,2,2.0,163000
2660,6300,7,6,1910,2005,2104,2,5,0,2.0,155000
2661,5000,5,4,1900,1950,1440,1,3,0,1.0,79000
2662,8850,7,6,1916,1950,1690,1,3,1,1.0,144000
2663,3600,6,7,1910,1993,1368,1,3,0,1.0,114504
2664,7200,7,7,1920,1950,1762,1,4,0,2.0,157000
2665,11340,6,5,1923,1950,1200,1,4,0,1.0,125000
2666,22950,10,9,1892,1993,3608,2,4,2,3.0,475000
2667,5976,5,7,1920,1950,1248,2,2,0,0.0,93500
2668,9750,5,5,1958,1958,960,1,3,0,2.0,125000
2669,4761,3,3,1918,1950,1020,1,2,0,0.0,64500
2670,7446,4,5,1941,1950,788,1,2,2,0.0,100000
2671,6435,6,5,1939,1950,1577,1,3,1,1.0,140200
2672,11737,6,7,1924,1996,1827,1,2,1,1.0,202500
2673,5000,6,7,1947,1950,1664,2,3,2,2.0,159000
2674,7800,5,7,1939,1950,1118,1,3,1,2.0,119900
2675,6240,6,6,1934,1950,1176,1,3,1,2.0,114500
2676,6240,5,4,1936,1950,1344,1,3,0,1.0,115000
2677,6120,3,5,1930,1950,1162,1,3,0,1.0,75000
2678,6120,5,7,1925,1950,1015,1,3,0,1.0,88000
2679,6240,4,5,1947,1950,912,1,2,0,0.0,80500
2680,6240,5,6,1928,1950,1576,1,3,1,1.0,149000
2681,6120,5,7,1930,1984,1324,1,3,0,1.0,110000
2682,6000,6,6,1925,1980,1103,1,2,1,2.0,110500
2683,6000,5,7,1921,1950,616,1,2,0,1.0,89000
2684,6380,5,6,1922,1950,1048,1,2,1,1.0,113000
2685,11672,5,5,1925,1950,816,1,2,0,1.0,109000
2686,33120,6,5,1962,1962,2486,2,5,1,2.0,220000
2687,9873,4,5,1970,1970,960,1,3,0,2.0,129000
2688,5310,6,8,1910,2003,1635,1,2,0,1.0,117000
2689,4118,4,4,1941,1950,693,1,2,0,0.0,52500
2690,10320,4,5,1924,1950,1430,2,3,0,2.0,107000
2691,7518,5,8,1910,2004,1330,1,3,0,1.0,116500
2692,9000,5,4,1919,1950,819,1,2,0,0.0,72000
2693,8600,6,6,1937,1950,1376,2,3,1,1.0,119500
2694,7200,5,6,1938,1995,1360,1,2,0,1.0,125500
2695,9786,3,4,1922,1950,1077,1,3,1,1.0,91000
2696,6780,6,8,1935,1982,754,1,2,0,0.0,84500
2697,7200,6,6,1930,1950,984,1,3,0,1.0,90000
2698,12375,5,5,1951,1951,1422,1,3,1,1.0,137500
2699,11136,6,5,1964,1964,1921,2,4,0,2.0,150000
2700,21370,5,5,1950,1950,1640,1,3,1,2.0,131000
2701,6930,5,4,1958,1958,1352,1,3,0,1.0,130000
2702,8250,5,7,1935,1950,1032,1,2,1,1.0,125000
2703,5220,5,3,1936,1950,879,1,2,0,1.0,80000
2704,5500,7,5,2004,2004,1073,2,2,0,1.0,157000
2705,11235,4,5,1963,1979,1382,1,3,1,2.0,148000
2706,10791,4,5,1967,1967,1296,2,2,0,2.0,90000
2707,8414,6,8,1963,2003,1068,1,3,0,1.0,154500
2708,11327,5,6,1967,1967,1064,1,3,1,2.0,153600
2709,11777,5,6,1966,1966,1320,1,3,2,2.0,164500
2710,10366,6,7,1964,1964,934,1,2,0,1.0,132000
2711,9000,5,6,1966,1966,1059,1,3,0,1.0,142500
2712,11553,5,5,1968,1968,1159,1,3,1,1.0,158000
2713,7844,6,7,1978,1978,1400,1,3,1,2.0,149500
2714,9535,5,5,1967,1967,1458,1,3,1,2.0,165000
2715,10335,5,6,1968,1993,1721,2,3,1,2.0,180000
2716,7176,6,6,1978,1978,1040,1,3,1,2.0,160500
2717,9662,5,4,1977,1977,1967,2,6,0,2.0,156500
2718,8235,5,4,1977,1977,1949,2,6,0,2.0,157000
2719,13650,5,5,1958,1958,1920,2,4,1,2.0,172500
2720,13125,5,4,1957,2000,1803,2,3,1,2.0,155000
2721,17920,5,4,1955,1974,1779,1,3,1,2.0,170000
2722,17529,5,5,1924,1950,872,1,2,1,1.0,105000
2723,10246,4,9,1965,2001,960,0,0,0,1.0,145000
2724,14175,5,6,1956,1987,1437,1,3,1,2.0,168000
2725,20355,7,6,1967,1967,1830,1,2,2,2.0,278000
2726,13050,5,6,1963,1963,1000,1,1,2,2.0,164000
2727,15593,7,4,1953,1953,2287,2,3,1,2.0,225000
2728,10820,5,7,1971,1972,810,1,2,0,2.0,130000
2729,13350,5,5,1974,1974,894,1,3,1,2.0,142500
2730,1700,7,5,1980,1981,1700,2,2,0,1.0,148400
2731,5271,7,5,1986,1986,1453,1,2,1,2.0,190000
2732,9375,4,5,1954,1954,1350,1,3,1,2.0,146000
2733,6488,5,5,1942,1950,1150,1,3,2,1.0,128000
2734,7800,5,8,1948,2002,2008,3,3,0,1.0,225000
2735,19690,6,7,1966,1966,2201,2,4,1,2.0,274970
2736,19950,6,7,1928,1950,2009,2,4,2,3.0,235000
2737,19800,6,8,1935,1990,3672,3,5,2,2.0,415000
2738,11679,5,5,1962,1962,1560,2,3,1,2.0,182000
2739,12048,5,6,1952,2002,1488,1,3,1,2.0,135000
2740,10519,5,8,1955,1999,1057,1,3,0,1.0,137000
2741,9525,6,4,1954,1972,1855,2,4,0,1.0,136900
2742,9525,6,5,1953,1953,1609,1,5,0,1.0,149900
2743,6420,5,7,1952,1952,1148,1,2,0,1.0,123500
2744,8335,5,5,1954,1954,1124,1,3,1,0.0,93000
2745,7585,5,3,1948,1950,1456,1,4,1,1.0,91500
2746,11200,6,5,1985,1985,1298,2,3,1,2.0,180000
2747,12128,6,4,1989,1989,2559,2,4,1,2.0,209000
2748,9554,8,5,1993,1994,1911,2,3,1,2.0,215000
2749,9069,6,8,1993,1993,1440,2,2,0,4.0,224500
2750,11003,7,5,2005,2006,1876,2,3,0,3.0,229800
2751,7488,7,5,2005,2005,1208,2,2,0,2.0,183600
2752,7406,7,5,2006,2006,1220,2,2,0,2.0,194000
2753,6762,7,5,2006,2006,1294,2,2,1,2.0,193879
2754,11210,7,5,2005,2006,1614,2,3,0,3.0,221500
2755,8990,7,5,2006,2006,1498,2,2,0,2.0,204900
2756,8760,7,5,2006,2006,1962,2,3,0,3.0,239799
2757,13377,6,5,2006,2006,1846,2,3,1,2.0,233555
2758,11645,7,5,2005,2005,1734,2,3,0,2.0,260000
2759,11645,8,5,2005,2006,1590,2,2,0,3.0,294900
2760,10984,7,5,2005,2006,1809,2,3,0,2.0,209700
2761,9316,7,5,2005,2005,1614,2,3,1,2.0,225000
2762,9316,7,5,2005,2005,1596,2,3,0,2.0,181000
2763,10041,8,5,1992,1992,1915,2,3,1,2.0,220000
2764,36500,5,5,1964,1964,1582,2,4,0,2.0,190000
2765,21453,6,5,1969,1969,988,1,1,2,2.0,180000
2766,70761,7,5,1975,1975,1533,2,2,2,2.0,280000
2767,12000,6,5,1968,1968,1388,2,3,1,2.0,158900
2768,8846,5,5,1996,1996,914,1,2,0,2.0,148000
2769,13015,5,6,1996,1996,1100,1,3,0,2.0,145000
2770,12438,6,5,1995,1995,1499,2,3,1,2.0,187000
2771,8685,7,5,1998,1998,1425,2,3,0,2.0,193000
2772,13568,5,5,1995,1995,990,1,3,0,2.0,156000
2773,9100,7,5,2000,2000,1525,2,3,0,2.0,235000
2774,9236,6,5,1997,1997,1494,2,3,0,2.0,217000
2775,10264,7,5,1999,1999,1588,2,3,0,2.0,214000
2776,9272,7,5,1999,1999,1749,2,3,0,2.0,196000
2777,13426,7,5,1999,2000,1779,2,3,1,2.0,217000
2778,13450,7,5,2002,2002,1861,2,3,0,2.0,200000
2779,14006,7,5,2002,2002,1776,2,3,1,2.0,192500
2780,13704,7,5,2001,2002,1541,2,3,1,3.0,205000
2781,10780,5,5,1976,1976,954,1,3,0,2.0,132500
2782,8340,6,6,1977,1977,1388,1,3,0,1.0,157500
2783,10385,6,6,1978,1978,1282,2,3,0,3.0,174000
2784,9920,5,6,1969,1969,971,1,3,1,1.0,128500
2785,9560,5,7,1972,1972,864,1,3,0,1.0,128500
2786,9800,5,7,1972,1972,894,1,3,0,2.0,149900
2787,7200,5,8,1972,1972,864,1,3,0,1.0,119900
2788,3612,6,5,1993,1994,1320,2,3,0,2.0,137000
2789,11367,8,5,2002,2002,1989,2,3,1,2.0,255000
2790,9930,7,5,2002,2002,1762,2,3,0,2.0,222000
2791,9468,6,5,1999,1999,1755,2,3,1,2.0,214000
2792,11088,8,5,2002,2002,1358,1,1,1,2.0,220000
2793,14781,8,5,2001,2002,1787,2,3,1,3.0,275000
2794,8726,7,5,2002,2002,1909,2,4,0,2.0,197000
2795,8125,7,5,2002,2002,1654,2,3,0,3.0,230000
2796,10566,8,5,1999,1999,2214,2,3,1,3.0,268500
2797,21533,7,5,1996,1997,2049,2,4,1,2.0,210900
2798,11250,7,5,1998,1998,1939,2,3,1,3.0,227000
2799,11250,7,5,1995,1996,1995,2,4,1,2.0,237000
2800,9750,7,6,1998,1998,2097,2,3,1,2.0,274300
2801,9100,7,5,2004,2005,1836,2,3,1,2.0,216837
2802,4435,6,5,2003,2003,848,1,1,0,2.0,133000
2803,4435,6,5,2004,2004,848,1,1,1,2.0,155900
2804,15611,8,5,2006,2006,1919,2,3,1,2.0,233230
2805,8810,7,5,2003,2003,1390,2,3,0,2.0,207000
2806,12393,7,5,2004,2005,1948,2,4,1,2.0,195000
2807,9135,6,5,2003,2003,1700,2,3,0,2.0,200000
2808,8581,7,5,2006,2006,1737,2,3,0,2.0,203160
2809,8400,7,5,2005,2005,1611,2,3,0,2.0,195800
2810,10084,7,5,2005,2006,1552,2,3,0,3.0,212900
2811,11645,7,5,2004,2004,1720,2,3,0,2.0,196500
2812,8772,7,5,2005,2006,1336,2,3,0,2.0,198000
2813,8846,6,5,2005,2006,1500,2,3,0,2.0,173900
2814,8461,6,5,2005,2006,1456,2,3,1,2.0,163990
2815,8767,7,5,2005,2005,1310,2,3,1,2.0,164990
2816,8777,4,6,1910,2000,1436,2,3,0,2.0,98000
2817,17755,5,4,1959,1959,1466,1,3,2,2.0,149900
2818,8877,4,5,1951,1951,1220,1,2,0,2.0,102000
2819,7840,6,5,1975,1975,1012,2,4,0,0.0,127500
2820,9400,6,5,1975,1975,980,2,4,0,0.0,127500
2821,16133,5,4,1969,1969,1176,1,2,0,1.0,119900
2822,7162,7,5,2003,2004,1724,2,3,1,2.0,196500
2823,8050,6,5,2002,2002,914,1,2,0,0.0,117250
2824,11060,7,5,2003,2005,2314,2,3,1,2.0,229000
2825,3675,5,5,2005,2005,1072,1,2,0,2.0,145000
2826,3675,6,5,2005,2006,1072,2,2,0,2.0,140000
2827,3675,6,5,2005,2006,1072,1,2,0,2.0,142500
2828,2522,7,5,2004,2004,1709,2,3,0,2.0,134000
2829,2522,7,5,2004,2004,1709,2,3,0,2.0,130000
2830,2522,6,5,2004,2006,1709,2,3,0,2.0,130000
2831,2522,7,5,2004,2004,1709,2,3,0,2.0,137500
2832,3363,7,5,2004,2004,1708,2,3,0,2.0,130000
2833,6956,4,7,1948,1950,936,1,3,0,1.0,97900
2834,7822,6,3,1915,1950,1338,2,3,0,2.0,92000
2835,8707,4,5,1924,1950,1669,1,4,0,1.0,107000
2836,8410,5,3,1910,1996,1184,1,5,0,0.0,81000
2837,9738,5,7,1924,1950,1221,1,4,0,1.0,104900
2838,8172,5,7,1955,1990,864,1,2,0,2.0,115000
2839,16012,4,4,1954,1968,1482,2,3,1,2.0,125000
2840,8248,5,7,1918,1950,1250,1,3,0,1.0,116000
2841,8248,4,4,1922,1950,1414,1,3,1,0.0,83000
2842,6204,4,5,1912,1950,2230,1,5,0,1.0,118500
2843,8088,2,3,1922,1955,498,1,1,0,1.0,35000
2844,11388,4,7,1910,1993,1273,1,3,0,1.0,121000
2845,7082,5,8,1916,1995,1928,2,5,0,0.0,160000
2846,8400,6,5,1940,2000,1595,1,2,2,1.0,140000
2847,10890,5,5,1938,1950,1551,2,3,0,1.0,137000
2848,6430,6,6,1945,1950,1340,1,3,0,1.0,128000
2849,7000,7,8,1926,1997,1479,1,3,2,1.0,160000
2850,13132,5,5,1914,1950,1784,1,4,0,1.0,138887
2851,4899,6,8,1920,1950,1510,1,3,0,1.0,149000
2852,6000,5,5,1926,1950,1522,2,4,0,0.0,102000
2853,9399,7,8,1919,1950,1636,1,4,1,1.0,167000
2854,7588,7,6,1920,1950,1802,1,4,1,1.0,200100
2855,10164,5,5,1939,1950,1465,2,3,2,1.0,131000
2856,6191,5,4,1941,1950,1288,1,4,0,1.0,112000
2857,9550,7,5,1915,1970,1717,1,3,1,3.0,140000
2858,21780,6,5,1920,1950,1550,1,3,1,1.0,195000
2859,11435,8,7,1929,1950,1517,1,3,2,2.0,230000
2860,12400,5,6,1940,1950,1717,1,2,1,1.0,194000
2861,11600,4,5,1922,1950,1180,1,2,1,1.0,137500
2862,11500,7,7,1936,1987,2057,1,3,1,1.0,250000
2863,8170,7,7,1929,1950,1671,2,4,1,2.0,218000
2864,16560,6,8,1932,1950,2345,2,4,1,2.0,239000
2865,12320,7,7,1932,1990,1609,1,3,2,3.0,199500
2866,14210,6,7,1930,1959,1801,1,3,1,2.0,210000
2867,14115,6,7,1956,2004,1811,1,2,1,2.0,230000
2868,12984,5,6,1977,1977,1647,2,3,1,2.0,217500
2869,15600,5,7,1950,1963,2315,2,4,3,1.0,257000
2870,15750,5,5,1953,1953,1336,1,2,2,1.0,157000
2871,16381,6,5,1969,1969,1844,2,3,1,2.0,223000
2872,7288,5,6,1942,1950,976,1,2,0,1.0,102000
2873,7000,6,7,1926,1950,1285,1,3,0,2.0,145400
2874,8534,4,4,1925,1950,672,1,2,0,0.0,72000
2875,7030,4,6,1925,1950,641,1,2,0,1.0,85000
2876,8765,4,6,1936,1950,951,1,2,0,1.0,106500
2877,9060,6,5,1957,1957,1638,2,4,0,1.0,139000
2878,11040,4,6,1920,1950,1336,1,3,0,1.0,108000
2879,12366,3,5,1945,1950,729,1,2,0,0.0,51689
2880,9000,2,3,1949,1950,480,0,1,0,1.0,35311
2881,9000,5,6,1951,1951,1396,2,4,0,0.0,115000
2882,8520,3,5,1916,1950,936,1,2,0,0.0,78000
2883,5748,8,5,2005,2006,1778,2,2,1,2.0,375000
2884,3842,8,5,2004,2005,1646,2,2,1,2.0,300000
2885,23580,6,6,1979,1979,1625,2,3,1,2.0,242500
2886,8385,6,5,1978,1978,1664,2,4,0,2.0,145000
2887,9116,8,5,2001,2001,1491,2,3,0,2.0,209000
2888,10530,6,5,1977,1977,1004,1,2,0,2.0,135000
2889,11080,6,6,1975,1975,1210,2,3,0,2.0,148000
2890,11070,7,5,1988,1989,1959,3,5,0,3.0,171000
2891,26178,7,5,1989,1990,2519,2,4,2,2.0,335000
2892,8239,7,5,1986,1986,1295,2,2,0,1.0,230000
2893,50102,6,5,1958,1958,1650,1,2,2,2.0,250764
2894,16669,8,6,1981,1981,1707,2,2,1,2.0,228000
2895,13811,6,6,1987,1987,1137,2,2,1,2.0,176000
2896,8049,7,5,1990,1990,1339,2,2,1,2.0,180000
2897,11170,7,5,1990,1991,2514,2,4,0,2.0,250000
2898,8098,6,5,2000,2000,1403,2,2,0,2.0,202000
2899,14331,8,5,2002,2002,1800,2,3,1,3.0,312500
2900,13618,8,5,2005,2006,1960,2,3,2,3.0,320000
2901,11443,8,5,2005,2006,2028,2,2,2,3.0,369900
2902,11577,9,5,2005,2006,1838,2,3,1,3.0,359900
2903,31250,1,3,1951,1951,1600,1,3,0,1.0,81500
2904,7020,7,5,1997,1997,1368,2,2,0,4.0,215000
2905,4500,6,5,1998,1998,1216,2,2,0,2.0,164000
2906,4500,6,5,1998,1998,1337,2,2,0,2.0,153500
2907,17217,5,5,2006,2006,1140,1,3,0,0.0,84500
2908,2665,5,6,1977,1977,1304,1,3,1,1.0,104500
2909,2665,5,6,1977,1977,1475,2,4,1,1.0,127000
2910,3964,6,4,1973,1973,2521,2,5,1,2.0,151400
2911,10172,5,7,1968,2003,874,1,3,0,1.0,126500
2912,11836,5,5,1970,1970,1652,2,4,0,3.0,146500
2913,1470,4,6,1970,1970,630,1,1,0,0.0,73000
2914,1484,4,4,1972,1972,1092,1,3,0,1.0,79400
2915,13384,5,5,1969,1979,1360,1,3,1,1.0,140000
2916,1533,5,7,1970,1970,630,1,1,0,0.0,92000
2917,1533,4,5,1970,1970,1092,1,3,0,1.0,87550
2918,1526,4,5,1970,1970,1092,1,3,0,0.0,79500
2919,1936,4,7,1970,1970,1092,1,3,0,0.0,90500
2920,1894,4,5,1970,1970,1092,1,3,0,1.0,71000
2921,12640,6,5,1976,1976,1728,2,4,0,2.0,150900
2922,9297,5,5,1976,1976,1728,2,4,0,2.0,188000
2923,17400,5,5,1977,1977,1126,2,3,1,2.0,160000
2924,20000,5,7,1960,1996,1224,1,4,1,2.0,131000
2925,7937,6,6,1984,1984,1003,1,3,0,2.0,142500
2926,8885,5,5,1983,1983,902,1,2,0,2.0,131000
2927,10441,5,5,1992,1992,970,1,3,0,0.0,132000
2928,10010,5,5,1974,1975,1389,1,2,1,2.0,170000
2929,9627,7,5,1993,1994,2000,2,3,1,3.0,188000
